date,customer_request,agent_reply,topic,topic_probability,theme
2023-01-15,"Hallo, ich habe am 02.01.2023 eine DM-500 bestellt. Bisher keine Versandbestätigung erhalten. Bestellnummer ist 20230102-01.","Guten Tag, vielen Dank für Ihre Anfrage. Wir prüfen den Status Ihrer Bestellung 20230102-01 umgehend. Bitte geben Sie uns einen Moment. Sie erhalten in Kürze eine Rückmeldung per E-Mail. Sollte es Probleme geben, melden wir uns telefonisch.",10,1.0,Lieferung & Bestellung
2023-01-22,Wo bleibt meine Lieferung? Artikelnummer 4711-DM-500-01. Sollte doch schon da sein?,"Guten Tag, um den Lieferstatus Ihrer Bestellung mit der Artikelnummer 4711-DM-500-01 zu überprüfen, benötigen wir bitte Ihre Bestellnummer. Könnten Sie uns diese mitteilen?",6,1.0,Lieferung & Bestellung
2023-02-05,"Ich benötige ein Ersatzteil für meine SCS-100, genauer gesagt das Hydraulikventil (Artikelnummer 8877-SCS-100-HV). Wie lange dauert die Lieferung?","Guten Tag, das Hydraulikventil (8877-SCS-100-HV) für Ihre SCS-100 ist lieferbar. Die aktuelle Lieferzeit beträgt ca. 5-7 Werktage.  Ein Angebot erstellen wir Ihnen gerne. Bitte geben Sie uns Ihre vollständige Rechnungsadresse.",4,1.0,Ersatzteile & Technik
2023-02-18,Benötige dringend ein neues Spindel-Lager für die CNCF-500. Gibt es ein Angebot?,"Guten Tag, für die CNCF-500 können wir Ihnen ein Angebot für das Spindel-Lager zukommen lassen. Bitte teilen Sie uns die genaue Bezeichnung des Lagers oder die Seriennummer Ihrer Maschine mit.",2,0.22309867871543793,Lieferung & Bestellung
2023-03-01,Meine FSL-300 zeigt eine Übertemperatur-Warnung an. Was tun?,"Guten Tag, eine Übertemperatur-Warnung an der FSL-300 kann verschiedene Ursachen haben. Bitte überprüfen Sie zuerst die Kühlmittelstände und die Belüftung. Genaue Anleitungen finden Sie im Handbuch im Downloadbereich unserer Webseite.",5,1.0,Sonstiges
2023-03-10,Die Maschine meldet Druckabfall! Modell SNU-200.  Dringend!,"Guten Tag, ein Druckabfall bei der SNU-200 sollte umgehend geprüft werden. Bitte schalten Sie die Maschine ab und überprüfen Sie die Druckleitungen auf Beschädigungen. Nennen Sie uns bitte die genaue Fehlermeldung.",3,0.07960081632648465,Garantie & Reklamation
2023-04-08,Software stürzt ständig ab! CNCF-500. Version 4.2,"Guten Tag, Softwareabstürze der CNCF-500 (Version 4.2) sind bekannt. Bitte installieren Sie das aktuelle Update (Version 4.2.1). Sie finden das Update im Downloadbereich unserer Webseite.",1,1.0,Software & IT
2023-04-22,Ich kann keine DXF-Dateien mehr importieren. Software hängt.,"Guten Tag, Probleme beim DXF-Import können durch beschädigte Dateien oder inkompatible Versionen verursacht werden. Bitte prüfen Sie die DXF-Datei und versuchen Sie ein Update der Software. Die aktuelle Version finden Sie im Downloadbereich.",7,0.27899687389235167,Software & IT
2023-05-15,Wann ist die nächste Wartung für die DM-500 fällig?,"Guten Tag, die Wartungsintervalle für die DM-500 sind im Wartungsplan im Handbuch detailliert beschrieben. Dort finden Sie auch Informationen zu den erforderlichen Spezialwerkzeugen.",9,1.0,Wartung & Service
2023-05-28,Wie oft muss ich die SCS-100 warten lassen?,"Guten Tag, die SCS-100 sollte gemäß Wartungsplan alle 12 Monate oder nach 500 Betriebsstunden gewartet werden.  Details finden Sie im Handbuch.",13,1.0,Wartung & Service
2023-06-03,Meine HP-150 ist innerhalb der Garantie defekt. Wie gehe ich vor?,"Guten Tag, für Garantieansprüche bei der HP-150 benötigen wir bitte Ihre Bestellnummer, die Seriennummer der Maschine und eine detaillierte Beschreibung des Defekts. Bitte senden Sie diese Informationen an unseren Garantie-Support.",14,1.0,Garantie & Reklamation
2023-06-19,Reklamation FSL-300. Defekt nach 2 Monaten!,"Guten Tag, wir bedauern den Defekt Ihrer FSL-300. Bitte senden Sie uns die Bestellnummer, die Seriennummer der Maschine und eine detaillierte Fehlerbeschreibung, damit wir die Reklamation bearbeiten können.",3,0.0989084072500012,Garantie & Reklamation
2023-07-07,Ich brauche eine Schulung für die neue CNCF-500.,"Guten Tag, wir bieten regelmäßige Schulungen für die CNCF-500 an. Informationen zu den Terminen und Inhalten finden Sie auf unserer Webseite im Bereich Schulungen.",0,1.0,Schulung & Inbetriebnahme
2023-07-21,Wie funktioniert die Inbetriebnahme der SNU-200?,"Guten Tag, die Inbetriebnahme der SNU-200 ist im Handbuch detailliert beschrieben. Dort finden Sie eine Schritt-für-Schritt-Anleitung.",0,0.31951025791048204,Schulung & Inbetriebnahme
2023-08-12,Lieferstatus 20230615-05,"Guten Tag, Ihre Bestellung 20230615-05 wurde am 09.08.2023 versandt. Die Sendungsnummer lautet XY123456789. Sie können den Versandstatus hier verfolgen: [Link entfernt]",-1,0.0,Lieferung & Bestellung
2023-09-01,Fehler Sensor DM-500,"Guten Tag, ein Fehler am Sensor der DM-500 kann verschiedene Ursachen haben. Bitte nennen Sie uns die genaue Fehlermeldung und die Seriennummer Ihrer Maschine.",8,1.0,Ersatzteile & Technik
2023-10-18,Lizenzproblem Software,"Guten Tag, Probleme mit der Softwarelizenz können meist durch einen Neustart des Systems behoben werden. Falls das Problem weiterhin besteht, benötigen wir Ihre Lizenznummer und die verwendete Softwareversion.",1,1.0,Software & IT
2023-11-05,Wartungsplan + Ersatzteile SCS-100,"Guten Tag, den Wartungsplan für die SCS-100 finden Sie im Handbuch. Für die benötigten Ersatzteile erstellen wir Ihnen gerne ein Angebot, sobald wir die genaue Artikelnummer kennen.",13,1.0,Wartung & Service
2023-12-20,Druckabfall + Übertemperatur SNU-200,"Guten Tag, Sie schildern zwei unterschiedliche Probleme mit Ihrer SNU-200. Bitte beschreiben Sie die Fehlermeldungen genauer und teilen Sie uns die Seriennummer Ihrer Maschine mit.  Wir werden diese prüfen.",5,1.0,Sonstiges
2023-12-28,wo finde ich die aktuelle Software Version?,"Guten Tag, die aktuelle Software Version finden Sie im Downloadbereich unserer Webseite. Dort können Sie die neueste Version herunterladen und installieren.",1,0.8390110301383047,Software & IT
2023-01-15,"Hallo, ich habe am 05.01.2023 eine Maschine bestellt (Bestellnummer 2023-0012) und noch keine Versandbestätigung erhalten. Können Sie mir sagen, wann ich mit der Lieferung rechnen kann?","Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Wir prüfen umgehend den Status Ihrer Bestellung 2023-0012. Bitte geben Sie uns einen Moment. Sie erhalten innerhalb von 24 Stunden eine Rückmeldung mit Informationen zum voraussichtlichen Versanddatum.",10,0.11851210063200306,Lieferung & Bestellung
2023-01-22,Meine DM-500 hat seit gestern eine Übertemperatur-Warnung. Was kann ich tun?,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Eine Übertemperatur-Warnung bei der DM-500 deutet oft auf eine mangelnde Kühlung oder einen Blockierung der Kühlkanäle hin. Bitte prüfen Sie zunächst, ob die Lüftungsschlitze frei sind und die Kühlflüssigkeit ausreichend gefüllt ist. Weitere Informationen finden Sie im Handbuch.",5,1.0,Sonstiges
2023-02-03,"Ich benötige ein Ersatzteil für meine FSL-300. Es handelt sich um die Spindel, Artikelnummer 456789. Wie lange dauert die Lieferung?","Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Die Lieferzeit für die Spindel (Artikelnummer 456789) beträgt in der Regel 5-7 Werktage. Wir prüfen die aktuelle Lagerbeständigkeit und geben Ihnen eine genauere Auskunft.",2,1.0,Lieferung & Bestellung
2023-02-18,"Die Software stürzt ständig ab, wenn ich eine DXF-Datei importiere. Modell: CNCF-500. Was kann ich machen?","Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Abstürze beim DXF-Import der CNCF-500 können verschiedene Ursachen haben. Bitte stellen Sie sicher, dass Sie die aktuellste Softwareversion installiert haben. Falls das Problem weiterhin besteht, senden Sie uns die DXF-Datei zur Analyse.",7,1.0,Software & IT
2023-03-08,"Hallo, wann ist die nächste Wartung für meine SCS-100 fällig? Ich finde den Wartungsplan nicht.","Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Der Wartungsplan für die SCS-100 ist abhängig von der Nutzungsdauer. Sie finden diesen im Handbuch im Downloadbereich unserer Webseite. Alternativ teilen Sie uns Ihre Seriennummer mit, so können wir Ihnen den korrekten Plan zukommen lassen.",9,1.0,Wartung & Service
2023-03-20,Meine Maschine (SNU-200) ist defekt. Innerhalb der Garantiezeit. Was muss ich tun?,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Bitte senden Sie uns die Seriennummer Ihrer SNU-200 sowie eine genaue Fehlerbeschreibung zu. Wir prüfen, ob Ihr Fall unter die Garantie fällt und informieren Sie über die nächsten Schritte.",14,1.0,Garantie & Reklamation
2023-04-01,Ich brauche Hilfe bei der Inbetriebnahme der HP-150. Gibt es eine Schulung?,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Wir bieten regelmäßige Schulungen für die HP-150 an. Die aktuellen Termine finden Sie auf unserer Webseite unter [Link]. Alternativ können wir eine individuelle Inbetriebnahme vor Ort vereinbaren.",0,0.7401044622976388,Schulung & Inbetriebnahme
2023-04-12,Wo finde ich die Lizenzdatei für meine Software?,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Die Lizenzdatei wurde Ihnen zusammen mit dem Kaufbeleg per E-Mail zugesandt. Sie finden sie auch in Ihrem Kundenkonto auf unserer Webseite.",1,0.7102909359152435,Software & IT
2023-05-05,Lieferstatus Bestellung 2023-0045?,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Wir prüfen umgehend den Status Ihrer Bestellung 2023-0045 und informieren Sie innerhalb von 24 Stunden.",-1,0.0,Lieferung & Bestellung
2023-05-19,"Brauche dringend Ersatzteile für die DM-500, bitte Angebot!","Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Bitte teilen Sie uns die benötigten Artikelnummern und die genaue Anzahl mit, damit wir Ihnen ein Angebot erstellen können.",2,0.11902274270915165,Lieferung & Bestellung
2023-06-10,Druckwarnung bei FSL-300. Was tun?,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Eine Druckwarnung bei der FSL-300 kann durch verschiedene Faktoren verursacht werden. Bitte prüfen Sie die Druckeinstellungen und die Verbindung zum Drucksystem. Weitere Informationen finden Sie im Handbuch.",8,0.1808320919227173,Ersatzteile & Technik
2023-06-25,Software stürzt ab. CNCF-500. Fehler tritt sporadisch auf.,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Um das Problem besser zu verstehen, benötigen wir weitere Informationen. Welche Softwareversion verwenden Sie? Können Sie den Fehler reproduzieren?",1,1.0,Software & IT
2023-07-03,Wartungsintervalle SCS-100?,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Die Wartungsintervalle für die SCS-100 finden Sie im zugehörigen Handbuch im Downloadbereich unserer Webseite.",13,1.0,Wartung & Service
2023-07-18,"SNU-200 defekt, Garantie vorhanden.","Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Bitte teilen Sie uns die Seriennummer Ihrer SNU-200 sowie eine genaue Fehlerbeschreibung mit, damit wir Ihren Garantieanspruch prüfen können.",3,1.0,Garantie & Reklamation
2023-08-01,Schulung HP-150 gesucht.,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Informationen zu unseren Schulungen für die HP-150 finden Sie auf unserer Webseite unter [Link].",0,1.0,Schulung & Inbetriebnahme
2023-08-15,Kann ich die Software auf einem anderen PC nutzen? Lizenz?,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Die Nutzung der Software auf mehreren PCs ist lizenzabhängig. Bitte prüfen Sie die Lizenzbedingungen oder kontaktieren Sie uns mit Ihrer Lizenznummer.",1,0.6951183833962682,Software & IT
2023-09-09,Bestellung 2023-0078 noch nicht angekommen,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Wir prüfen den Versandstatus Ihrer Bestellung 2023-0078 und informieren Sie umgehend.",11,1.0,Lieferung & Bestellung
2023-09-25,Ersatzteil Anfrage CNCF-500 Hydraulikpumpe,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Bitte teilen Sie uns die genaue Artikelnummer der Hydraulikpumpe für die CNCF-500 mit, damit wir Ihnen ein Angebot erstellen können.",4,1.0,Ersatzteile & Technik
2023-10-12,Fehler DM-500: Sensor defekt,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Ein defekter Sensor bei der DM-500 kann verschiedene Ursachen haben. Bitte teilen Sie uns die genaue Bezeichnung des Sensors mit, damit wir Ihnen weiterhelfen können.",8,1.0,Ersatzteile & Technik
2023-11-03,Software Update CNCF-500 fehlgeschlagen.,"Sehr geehrte/r Kunde/in, vielen Dank für Ihre Anfrage. Ein fehlgeschlagenes Softwareupdate der CNCF-500 kann durch verschiedene Faktoren verursacht werden. Bitte starten Sie das System neu und versuchen Sie das Update erneut. Sollte das Problem weiterhin bestehen, kontaktieren Sie uns mit der genauen Fehlermeldung.",1,1.0,Software & IT
2023-01-15,"Hallo, ich habe am 05.01.2023 eine Maschine bestellt (Bestellnummer 2023-01-005) und noch keine Versandbestätigung erhalten. Können Sie mir bitte Bescheid geben, wann ich mit der Lieferung rechnen kann?","Sehr geehrte Damen und Herren,

vielen Dank für Ihre Anfrage. Wir prüfen umgehend den Status Ihrer Bestellung 2023-01-005. Bitte geben Sie uns einen Moment. Sie erhalten innerhalb von 24 Stunden eine Rückmeldung mit Informationen zum Versandtermin.

Mit freundlichen Grüßen,
Ihr ENDI Support",10,0.1192269119893439,Lieferung & Bestellung
2023-01-22,Ich benötige dringend ein Ersatzteil für meine DM-500. Es ist das Getriebe (Artikelnummer 4711-002). Wie lange dauert die Lieferung?,"Sehr geehrte Damen und Herren,

vielen Dank für Ihre Anfrage. Das Getriebe (4711-002) für die DM-500 ist in der Regel lagernd. Die Lieferzeit beträgt 3-5 Werktage. Bitte teilen Sie uns Ihre vollständige Rechnungs- oder Lieferadresse mit, damit wir die Bestellung aufnehmen können.

Mit freundlichen Grüßen,
Ihr ENDI Support",2,1.0,Lieferung & Bestellung
2023-02-03,Meine SCS-100 zeigt eine Warnung 'Übertemperatur Spindel'. Was bedeutet das und was kann ich tun?,"Sehr geehrte Damen und Herren,

die Warnung 'Übertemperatur Spindel' deutet auf eine mögliche Überlastung oder ein Problem mit der Kühlung hin. Bitte überprüfen Sie, ob die Spindel ausreichend gekühlt wird und ob die Belastungsgrenzen eingehalten werden. Details zur Fehlerbehebung finden Sie im Handbuch im Downloadbereich auf unserer Website. Bitte notieren Sie sich die genaue Fehlermeldung, falls das Problem weiterhin besteht.

Mit freundlichen Grüßen,
Ihr ENDI Support",5,0.5505143919589482,Sonstiges
2023-02-10,"Die Software stürzt ständig ab, wenn ich eine DXF-Datei importiere. Ich benutze Version 2.5. Was kann ich machen?","Sehr geehrte Damen und Herren,

vielen Dank für Ihre Anfrage. Abstürze beim DXF-Import in Version 2.5 sind uns bekannt. Bitte versuchen Sie zunächst, die DXF-Datei in einem anderen Programm zu öffnen und zu überprüfen, ob sie korrekt ist.  Ein Update auf die neueste Version (2.6) behebt dieses Problem in den meisten Fällen. Sie finden die aktuelle Version im Downloadbereich unserer Website.

Mit freundlichen Grüßen,
Ihr ENDI Support",7,1.0,Software & IT
2023-02-28,Wann ist die nächste Wartung für die FSL-300 fällig? Und benötige ich Spezialwerkzeug?,"Sehr geehrte Damen und Herren,

die Wartungsintervalle für die FSL-300 finden Sie im Wartungsplan im Handbuch.  In der Regel ist eine Wartung alle 6 Monate oder 500 Betriebsstunden erforderlich. Für einige Wartungsarbeiten ist Spezialwerkzeug erforderlich, welches Sie in unserem Online-Shop erwerben können.  Die benötigten Werkzeuge sind im Wartungsplan aufgelistet.

Mit freundlichen Grüßen,
Ihr ENDI Support",12,0.5017189882927497,Wartung & Service
2023-03-05,Meine CNCF-500 hat einen Defekt. Sie ist erst 3 Monate alt. Was kann ich tun?,"Sehr geehrte Damen und Herren,

vielen Dank für Ihre Anfrage. Bitte teilen Sie uns Ihre Bestellnummer und die Seriennummer der Maschine mit, damit wir den Defekt prüfen und die weitere Vorgehensweise besprechen können.  Bitte beschreiben Sie den Defekt so genau wie möglich.

Mit freundlichen Grüßen,
Ihr ENDI Support",-1,0.0,Lieferung & Bestellung
2023-03-12,Ich bräuchte Unterlagen zur Inbetriebnahme der HP-150. Gibt es da ein Tutorial?,"Sehr geehrte Damen und Herren,

wir bieten für die HP-150 eine detaillierte Inbetriebnahme-Anleitung im Downloadbereich auf unserer Webseite an.  Dort finden Sie auch ein Video-Tutorial, welches Ihnen den Prozess Schritt für Schritt erklärt. Zusätzlich bieten wir auch individuelle Schulungen an.

Mit freundlichen Grüßen,
Ihr ENDI Support",0,0.4147233615864678,Schulung & Inbetriebnahme
2023-04-01,Ich habe meine Bestellung vor 2 Wochen aufgegeben und noch nichts erhalten.,"Sehr geehrte Damen und Herren,

vielen Dank für Ihre Anfrage. Bitte geben Sie uns Ihre Bestellnummer, damit wir den Status Ihrer Bestellung überprüfen können. Wir werden uns umgehend darum kümmern.

Mit freundlichen Grüßen,
Ihr ENDI Support",6,0.23277212926955448,Lieferung & Bestellung
2023-04-18,Wo finde ich die Ersatzteileliste für die SNU-200?,"Sehr geehrte Damen und Herren,

die Ersatzteileliste für die SNU-200 finden Sie im Downloadbereich auf unserer Website. Dort können Sie auch direkt die benötigten Ersatzteile bestellen.

Mit freundlichen Grüßen,
Ihr ENDI Support",12,0.7661469027769847,Wartung & Service
2023-05-02,Fehler am Hydrauliksystem der DM-500. Druckabfall.,"Sehr geehrte Damen und Herren,

ein Druckabfall im Hydrauliksystem der DM-500 kann verschiedene Ursachen haben. Bitte überprüfen Sie zunächst den Ölstand und die Leitungen auf Beschädigungen. Im Handbuch finden Sie detaillierte Anweisungen zur Fehlerbehebung. Bitte notieren Sie die genaue Fehlermeldung.

Mit freundlichen Grüßen,
Ihr ENDI Support",4,0.26220390504516455,Ersatzteile & Technik
